514	1
515	1
516	-1
517	1
518	1
519	-1
520	-1
521	-1
522	1
523	-1
524	1
525	-1
526	1
527	-1
528	1
529	1
530	1
531	-1
532	-1
533	-1
534	1
535	1
536	-1
537	-1
538	1
539	-1
540	-1
541	-1
542	1
543	-1
544	1
545	-1
546	-1
547	-1
548	-1
549	1
550	-1
551	1
552	1
553	-1
554	-1
555	-1
556	-1
557	-1
558	1
559	1
560	-1
561	-1
562	-1
563	1
564	1
565	-1
566	-1
567	-1
568	1
569	-1
570	-1
571	1
572	-1
573	1
574	1
575	1
576	1
577	-1
578	-1
579	-1
580	-1
581	1
582	1
583	1
584	-1
585	-1
586	1
587	-1
588	-1
589	-1
590	1
591	1
592	-1
593	1
594	1
595	1
596	-1
597	1
598	-1
599	-1
600	-1
601	1
602	-1
603	1
604	-1
605	1
606	1
607	1
608	-1
609	1
610	1
611	-1
612	1
613	-1
614	-1
615	1
616	-1
617	-1
618	-1
619	-1
620	-1
621	-1
622	1
623	1
624	-1
625	-1
626	1
627	1
628	-1
629	1
630	-1
631	1
632	1
633	1
634	-1
635	1
636	-1
637	1
638	1
639	-1
640	1
641	1
642	-1
643	1
644	1
645	-1
646	1
647	-1
648	1
649	-1
650	1
651	-1
652	-1
653	-1
654	-1
655	1
656	-1
657	1
658	1
659	1
660	1
661	1
662	1
663	1
664	1
665	-1
666	1
667	-1
668	-1
669	-1
670	1
671	1
672	-1
673	-1
674	1
675	1
676	-1
677	-1
678	-1
679	-1
680	-1
681	1
682	-1
683	1
684	-1
685	1
686	-1
687	1
688	-1
689	-1
690	1
691	1
692	1
693	-1
694	-1
695	-1
696	-1
697	1
698	-1
699	1
700	1
701	1
702	-1
703	1
704	-1
705	-1
706	1
707	-1
708	1
709	-1
710	-1
711	1
712	-1
713	-1
714	-1
715	1
716	-1
717	-1
718	1
719	-1
720	-1
721	-1
722	1
723	-1
724	-1
725	1
726	1
727	-1
728	-1
729	-1
730	1
731	-1
732	-1
733	-1
734	1
735	1
736	-1
737	1
738	1
739	1
740	-1
741	-1
742	-1
743	-1
744	-1
745	1
746	-1
747	-1
748	-1
749	1
750	1
751	1
752	1
753	1
754	-1
755	-1
756	-1
757	1
758	1
759	1
760	1
761	1
762	1
763	1
764	-1
765	-1
766	-1
767	1
768	1
769	1
770	1
771	-1
772	1
773	-1
774	1
775	-1
776	-1
777	1
778	1
779	1
780	1
781	-1
782	1
783	1
784	1
785	-1
786	1
787	1
788	-1
789	-1
790	-1
791	1
792	-1
793	-1
794	-1
795	1
796	-1
797	-1
798	1
799	-1
800	1
801	1
802	1
803	1
804	1
805	1
806	1
807	1
808	1
809	1
810	1
811	1
812	1
813	-1
814	-1
815	1
816	1
817	-1
818	1
819	1
820	1
821	-1
822	1
823	1
824	-1
825	-1
826	1
827	-1
828	1
829	-1
830	1
831	1
832	1
833	-1
834	1
835	1
836	-1
837	1
838	-1
839	-1
840	1
841	1
842	1
843	-1
844	1
845	1
846	1
847	-1
848	-1
849	1
850	1
851	-1
852	-1
853	1
854	-1
855	-1
856	1
857	1
858	-1
859	-1
860	1
861	1
862	-1
863	1
864	-1
865	-1
866	-1
867	-1
868	-1
869	-1
870	1
871	-1
872	1
873	-1
874	1
875	-1
876	-1
877	1
878	1
879	1
880	1
881	-1
882	-1
883	1
884	-1
885	-1
886	1
887	1
888	-1
889	-1
890	-1
891	-1
892	1
893	1
894	-1
895	-1
896	-1
897	-1
898	-1
899	1
900	-1
901	1
902	-1
903	-1
904	-1
905	-1
906	1
907	1
908	1
909	1
910	1
911	1
912	-1
913	-1
914	-1
915	-1
916	1
917	-1
918	-1
919	-1
920	-1
921	-1
922	-1
923	1
924	-1
925	-1
926	1
927	1
928	-1
929	-1
930	1
931	-1
932	1
933	1
934	-1
935	-1
936	1
937	-1
938	-1
939	1
940	1
941	1
942	-1
943	-1
944	1
945	-1
946	1
947	1
948	1
949	1
950	1
951	-1
952	1
953	1
954	1
955	-1
956	-1
957	1
958	-1
959	1
960	-1
961	-1
962	1
963	1
964	1
965	1
966	1
967	-1
968	1
969	-1
970	1
971	1
972	-1
973	-1
974	-1
975	1
976	1
977	-1
978	-1
979	-1
980	-1
981	-1
982	-1
983	-1
984	1
985	1
986	1
987	1
988	1
989	-1
990	1
991	1
992	1
993	-1
994	1
995	-1
996	1
997	-1
998	-1
999	-1
1000	-1
1001	-1
1002	-1
1003	-1
1004	1
1005	-1
1006	-1
1007	-1
1008	-1
1009	1
1010	-1
1011	1
1012	1
1013	-1
1014	-1
1015	1
1016	-1
1017	-1
1018	1
1019	-1
1020	1
1021	-1
1022	-1
1023	1
1024	-1
1025	-1
1026	1
1027	1
1028	1
1029	1
1030	1
1031	-1
1032	-1
1033	-1
1034	1
1035	-1
1036	-1
1037	1
1038	-1
1039	1
1040	-1
1041	1
1042	-1
1043	-1
1044	-1
1045	1
1046	1
1047	-1
1048	-1
1049	-1
1050	-1
1051	1
1052	1
1053	1
1054	-1
1055	1
1056	-1
1057	-1
1058	1
1059	-1
1060	1
1061	1
1062	-1
1063	1
1064	-1
1065	1
1066	1
1067	-1
1068	-1
1069	1
1070	1
1071	-1
1072	1
1073	1
1074	1
1075	-1
1076	1
1077	-1
1078	1
1079	-1
1080	1
1081	1
1082	-1
1083	1
1084	1
1085	1
1086	1
1087	-1
1088	-1
1089	1
1090	-1
1091	1
1092	1
1093	1
1094	-1
1095	-1
1096	1
1097	1
1098	-1
1099	1
1100	1
1101	1
1102	-1
1103	-1
1104	-1
1105	-1
1106	-1
1107	-1
1108	1
1109	1
1110	-1
1111	-1
1112	1
1113	-1
1114	-1
1115	-1
1116	-1
1117	-1
1118	-1
1119	1
1120	1
1121	1
1122	1
1123	1
1124	1
1125	1
1126	1
1127	1
1128	-1
1129	1
1130	-1
1131	1
1132	-1
1133	-1
1134	1
1135	-1
1136	1
1137	-1
1138	1
1139	1
1140	-1
1141	1
1142	1
1143	-1
1144	1
1145	-1
1146	-1
1147	-1
1148	1
1149	1
1150	-1
1151	1
1152	-1
1153	1
1154	1
1155	-1
1156	1
1157	1
1158	-1
1159	-1
1160	1
1161	1
1162	1
1163	1
1164	1
1165	1
1166	-1
1167	1
1168	1
1169	1
1170	1
1171	-1
1172	1
1173	-1
1174	1
1175	-1
1176	1
1177	1
1178	-1
1179	1
1180	1
1181	-1
1182	1
1183	1
1184	-1
1185	1
1186	-1
1187	1
1188	1
1189	1
1190	-1
1191	1
1192	1
1193	-1
1194	-1
1195	1
1196	-1
1197	1
1198	1
1199	-1
1200	1
1201	-1
1202	1
1203	-1
1204	1
1205	-1
1206	-1
1207	-1
1208	1
1209	-1
1210	-1
1211	1
1212	1
1213	1
1214	-1
1215	1
1216	-1
1217	-1
1218	1
1219	-1
1220	-1
1221	1
1222	-1
1223	1
1224	-1
1225	1
1226	1
1227	-1
1228	1
1229	-1
1230	-1
1231	1
1232	-1
1233	1
1234	-1
1235	-1
1236	-1
1237	1
1238	-1
1239	1
1240	-1
1241	1
1242	1
1243	-1
1244	1
1245	1
1246	1
1247	1
1248	1
1249	-1
1250	1
1251	1
1252	-1
1253	-1
1254	1
1255	-1
1256	-1
1257	1
1258	-1
1259	1
1260	-1
1261	-1
1262	-1
1263	-1
1264	1
1265	1
1266	1
1267	-1
1268	-1
1269	1
1270	-1
1271	-1
1272	1
1273	-1
1274	1
1275	1
1276	1
1277	-1
1278	-1
1279	-1
1280	-1
1281	-1
1282	1
1283	-1
1284	-1
1285	-1
1286	-1
1287	-1
1288	-1
1289	1
1290	-1
1291	1
1292	-1
1293	-1
1294	1
1295	1
1296	-1
1297	-1
1298	1
1299	-1
1300	-1
1301	1
1302	1
1303	1
1304	-1
1305	-1
1306	1
1307	1
1308	1
1309	-1
1310	1
1311	-1
1312	1
1313	1
1314	-1
1315	1
1316	1
1317	1
1318	-1
1319	1
1320	-1
1321	-1
1322	1
1323	1
1324	-1
1325	1
1326	1
1327	-1
1328	1
1329	-1
1330	1
1331	-1
1332	-1
1333	-1
1334	-1
1335	-1
1336	1
1337	-1
1338	-1
1339	1
1340	-1
1341	-1
1342	1
1343	-1
1344	-1
1345	-1
1346	-1
1347	-1
1348	-1
1349	-1
1350	-1
1351	-1
1352	1
1353	-1
1354	1
1355	-1
1356	-1
1357	1
1358	1
1359	-1
1360	-1
1361	1
1362	-1
1363	-1
1364	1
1365	-1
1366	1
1367	1
1368	-1
1369	1
1370	1
1371	1
1372	-1
1373	1
1374	1
1375	-1
1376	1
1377	1
1378	-1
1379	1
1380	1
1381	1
1382	1
1383	1
1384	-1
1385	1
1386	-1
1387	-1
1388	1
1389	1
1390	-1
1391	1
1392	-1
1393	-1
1394	1
1395	-1
1396	-1
1397	-1
1398	1
1399	1
1400	-1
;

param A_test: 1 2 3 4 :=
1	0.787	0.743	0.61	0.001
2	0.819	0.543	0.158	0.092
3	0.817	0.166	0.137	0.979
4	0.576	0.221	0.352	0.473
5	0.487	0.135	0.649	0.046
6	0.692	0.685	0.119	0.775
7	0.32	0.561	0.019	0.931
8	0.571	0.75	0.105	0.729
9	0.783	0.546	0.007	0.92
10	0.733	0.496	0.746	0.086
11	0.593	0.573	0.104	0.242
12	0.968	0.933	0.304	0.087
13	0.58	0.407	0.269	0.598
14	0.831	0.17	0.087	0.936
15	0.928	0.719	0.445	0.935
16	0.97	0.669	0.136	0.717
17	0.105	0.309	0.328	0.209
18	0.947	0.177	0.484	0.25
19	0.191	0.83	0.671	0.46
20	0.008	0.291	0.598	0.096
21	0.498	0.024	0.946	0.943
22	0.585	0.913	0.628	0.721
23	0.383	0.826	0.939	0.71
24	0.49	0.657	0.212	0.973
25	0.476	0.165	0.738	0.147
26	0.166	0.156	0.916	0.765
27	0.143	0.262	0.275	0.089
28	0.235	0.675	0.118	0.863
29	0.748	0.246	0.221	0.687
30	0.257	0.177	0.614	0.469
31	0.521	0.945	0.315	0.259
32	0.94	0.425	0.248	0.856
33	0.5	0.999	0.452	0.775
34	0.658	0.01	0.763	0.776
35	0.158	0.524	0.119	0.38
36	0.075	0.636	0.389	0.689
37	0.539	0.21	0.05	0.854
38	0.142	0.794	0.894	0.39
39	0.084	0.89	0.649	0.537
40	0.737	0.194	0.675	0.499
41	0.548	0.657	0.495	0.667
42	0.707	0.742	0.673	0.095
43	0.778	0.634	0.641	0.828
44	0.11	0.97	0.283	0.004
45	0.933	0.088	0.251	0.582
46	0.916	0.319	0.819	0.591
47	0.789	0.138	0.476	0.284
48	0.513	0.991	0.547	0.185
49	0.978	0.963	0.721	0.619
50	0.209	0.728	0.761	0.492
51	0.121	0.425	0.82	0.372
52	0.445	0.287	0.325	0.264
53	0.144	0.053	0.016	0.619
54	0.821	0.132	0.328	0.369
55	0.415	0.346	0.28	0.135
56	0.071	0.345	0.693	0.832
57	0.425	0.953	0.262	0.245
58	0.269	0.69	0.612	0.594
59	0.49	0.738	0.007	0.506
60	0.344	0.328	0.488	0.672
61	0.805	0.087	0.043	0.086
62	0.008	0.157	0.567	0.701
63	0.404	0.126	0.942	0.666
64	0.267	0.935	0.061	0.879
65	0.014	0.369	0.266	0.021
66	0.623	0.365	0.203	0.112
67	0.899	0.917	0.123	0.941
68	0.345	0.949	0.159	0.912
69	0.148	0.316	0.775	0.09
70	0.146	0.357	0.916	0.207
71	0.445	0.222	0.604	0.711
72	0.479	0.335	0.607	0.682
73	0.644	0.581	0.363	0.768
74	0.366	0.113	0.471	0.525
75	0.12	0.673	0.341	0.896
76	0.323	0.042	0.12	0.24
77	0.356	0.685	0.472	0.96
78	0.714	0.44	0.731	0.321
79	0.177	0.966	0.703	0.54
80	0.225	0.906	0.846	0.696
81	0.872	0.816	0.104	0.213
82	0.868	0.537	0.754	0.988
83	0.004	0.344	0.461	0.476
84	0.857	0.19	0.744	0.588
85	0.866	0.765	0.477	0.569
86	0.21	0.793	0.211	0.057
87	0.642	0.928	0.305	0.746
88	0.017	0.613	0.678	0.771
89	0.455	0.775	0.945	0.916
90	0.25	0.773	0.441	0.994
91	0.952	0.86	0.126	0.429
92	0.431	0.639	0.222	0.642
93	0.711	0.283	0.624	0.015
94	0.766	0.032	0.643	0.444
95	0.244	0.899	0.579	0.19
96	0.83	0.439	0.588	0.27
97	0.949	0.222	0.293	0.076
98	0.722	0.507	0.29	0.944
99	0.985	0.654	0.432	0.609
100	0.462	0.375	0.702	0.104
101	0.505	0.349	0.719	0.084
102	0.534	0.914	0.978	0.122
103	0.411	0.071	0.406	0.704
104	0.057	0.426	0.653	0.347
105	0.802	0.332	0.025	0.235
106	0.695	0.696	0.317	0.397
107	0.137	0.902	0.149	0.855
108	0.687	0.389	0.9	0.665
109	0.084	0.076	0.581	0.49
110	0.728	0.547	0.207	0.381
111	0.577	0.184	0.225	0.602
112	0.167	0.296	0.114	0.484
113	0.915	0.621	0.596	0.064
114	0.582	0.751	0.865	0.482
115	0.375	0.566	0.491	0.956
116	0.272	0.684	0.602	0.478
117	0.495	0.055	0.25	0.721
118	0.668	0.888	0.954	0.783
119	0.647	0.697	0.993	0.242
120	0.469	0.824	0.512	0.333
121	0.927	0.708	0.872	0.419
122	0.927	0.691	0.349	0.529
123	0.415	0.024	0.224	0.665
124	0.882	0.333	0.632	0.835
125	0.004	0.482	0.812	0.996
126	0.574	0.465	0.548	0.086
127	0.855	0.013	0.506	0.726
128	0.171	0.653	0.122	0.52
129	0.291	0.935	0.205	0.516
130	0.95	0.397	0.932	0.582
131	0.047	0.585	0.715	0.859
132	0.439	0.433	0.047	0.987
133	0.845	0.842	0.531	0.351
134	0.963	0.522	0.221	0.086
135	0.403	0.377	0.976	0.608
136	0.575	0.558	0.29	0.507
137	0.523	0.554	0.725	0.238
138	0.306	0.676	0.846	0.353
139	0.364	0.198	0.505	0.896
140	0.073	0.859	0.07	0.294
141	0.112	0.697	0.322	0.088
142	0.215	0.663	0.863	0.505
143	0.002	0.028	0.723	0.727
144	0.136	0.033	0.942	0.982
145	0.606	0.346	0.584	0.111
146	0.132	0.184	0.101	0.203
147	0.046	0.315	0.175	0.367
148	0.48	0.582	0.065	0.343
149	0.235	0.345	0.115	0.958
150	0.38	0.094	0.104	0.322
151	0.49	0.928	0.422	0.074
152	0.664	0.206	0.223	0.765
153	0.701	0.811	0.724	0.876
154	0.126	0.356	0.76	0.191
155	0.847	0.426	0.044	0.962
156	0.116	0.342	0.478	0.22
157	0.554	0.71	0.592	0.976
158	0.631	0.641	0.991	0.854
159	0.4	0.555	0.217	0.124
160	0.395	0.25	0.788	0.156
161	0.487	0.003	0.867	0.531
162	0.25	0.647	0.307	0.728
163	0.971	0.282	0.577	0.564
164	0.361	0.195	0.899	0.352
165	0.305	0.752	0.605	0.522
166	0.036	0.918	0.125	0.824
167	0.566	0.311	0.076	0.433
168	0.041	0.683	0.489	0.348
169	0.356	0.319	0.694	0.933
170	0.952	0.294	0.078	0.851
171	0.128	0.156	0.398	0.732
172	0.273	0.768	0.596	0.398
173	0.669	0.964	0.903	0.745
174	0.745	0.786	0.08	0.234
175	0.492	0.589	0.453	0.185
176	0.336	0.137	0.816	0.414
177	0.462	0.542	0.145	0.859
178	0.823	0.132	0.042	0.419
179	0.634	0.088	0.495	0.537
180	0.891	0.282	0.62	0.972
181	0.754	0.463	0.105	0.207
182	0.627	0.543	0.786	0.443
183	0.774	0.904	0.499	0.919
184	0.774	0.742	0.896	0.816
185	0.426	0.45	0.249	0.921
186	0.083	0.812	0.269	0.703
187	0.785	0.457	0.247	0.889
188	0.895	0.516	0.207	0.681
189	0.164	0.456	0.863	0.663
190	0.627	0.437	0.117	0.522
191	0.277	0.948	0.703	0.526
192	0.691	0.609	0.681	0.96
193	0.465	0.744	0.768	0.712
194	0.432	0.607	0.15	0.638
195	0.109	0.802	0.744	0.972
196	0.119	0.598	0.903	0.236
197	0.156	0.513	0.069	0.859
198	0.938	0.55	0.649	0.619
199	0.961	0.083	0.253	0.729
200	0.887	0.161	0.402	0.037
201	0.691	0.145	0.601	0.435
202	0.067	0.554	0.715	0.97
203	0.835	0.125	0.303	0.904
204	0.343	0.842	0.534	0.992
205	0.043	0.952	0.544	0.297
206	0.339	0.183	0.842	0.741
207	0.64	0.432	0.365	0.242
208	0.482	0.308	0.421	0.197
209	0.211	0.032	0.403	0.514
210	0.388	0.856	0.779	0.922
211	0.239	0.966	0.8	0.784
212	0.481	0.123	0.446	0.323
213	0.666	0.963	0.296	0.031
214	0.163	0.513	0.513	0.584
215	0.791	0.795	0.742	0.195
216	0.678	0.582	0.165	0.457
217	0.013	0.696	0.47	0.813
218	0.732	0.294	0.603	0.178
219	0.467	0.844	0.58	0.764
220	0.784	0.927	0.387	0.297
221	0.097	0.089	0.305	0.838
222	0.614	0.516	0.866	0.778
223	0.37	0.791	0.669	0.84
224	0.148	0.573	0.897	0.751
225	0.514	0.218	0.595	0.093
226	0.47	0.878	0.909	0.857
227	0.42	0.954	0.264	0.725
228	0.547	0.339	0.308	0.412
229	0.281	0.783	0.908	0.95
230	0.511	0.098	0.196	0.409
231	0.947	0.922	0.067	0.541
232	0.049	0.011	0.894	0.958
233	0.069	0.377	0.821	0.333
234	0.613	0.879	0.441	0.922
235	0.558	0.203	0.075	0.466
236	0.698	0.977	0.251	0.893
237	0.1	0.84	0.308	0.167
238	0.324	0.215	0.392	0.217
239	0.26	0.286	0.55	0.081
240	0.653	0.695	0.498	0.094
241	0.79	0.652	0.819	0.865
242	0.971	0.562	0.094	0.222
243	0.48	0.321	0.295	0.788
244	0.676	0.112	0.703	0.068
245	0.876	0.328	0.615	0.427
246	0.234	0.079	0.103	0.732
247	0.719	0.522	0.825	0.538
248	0.942	0.51	0.949	0.036
249	0.404	0.516	0.053	0.699
250	0.541	0.375	0.415	0.244
251	0.744	0.121	0.771	0.359
252	0.179	0.593	0.627	0.282
253	0.8	0.002	0.846	0.625
254	0.233	0.567	0.05	0.181
255	0.781	0.585	0.119	0.834
256	0.422	0.374	0.659	0.838
257	0.102	0.582	0.739	0.873
258	0.286	0.052	0.533	0.913
259	0.858	0.713	0.336	0.704
260	0.876	0.936	0.904	0.926
261	0.507	0.707	0.703	0.625
262	0.987	0.048	0.915	0.646
263	0.533	0.748	0.467	0.272
264	0.407	0.558	0.673	0.941
265	0.007	0.798	0.184	0.344
266	0.521	0.22	0.438	0.425
267	0.556	0.931	0.852	0.259
268	0.392	0.245	0.604	0.307
269	0.489	0.84	0.64	0.956
270	0.261	0.363	0.67	0.934
271	0.142	0.942	0.102	0.326
272	0.604	0.847	0.505	0.043
273	0.65	0.598	0.203	0.502
274	0.76	0.895	0.102	0.364
275	0.994	0.853	0.042	0.634
276	0.154	0.895	0.173	0.824
277	0.477	0.966	0.772	0.579
278	0.057	0.184	0.138	0.562
279	0.41	0.212	0.824	0.613
280	0.681	0.373	0.609	0.784
281	0.811	0.778	0.59	0.853
282	0.399	0.007	0.307	0.572
283	0.137	0.049	0.798	0.909
284	0.09	0.966	0.812	0.228
285	0.038	0.638	0.74	0.862
286	0.454	0.544	0.623	0.064
287	0.36	0.875	0.105	0.949
288	0.517	0.349	0.736	0.824
289	0.568	0.961	0.97	0.366
290	0.598	0.455	0.835	0.41
291	0.363	0.448	0.321	0.102
292	0.572	0.556	0.854	0.195
293	0.181	0.555	0.495	0.286
294	0.223	0.803	0.853	0.959
295	0.773	0.527	0.588	0.743
296	0.458	0.341	0.348	0.293
297	0.031	0.656	0.198	0.352
298	0.509	0.924	0.315	0.362
299	0.935	0.544	0.674	0.43
300	0.178	0.653	0.632	0.031
301	0.259	0.804	0.139	0.847
302	0.031	0.305	0.888	0.379
303	0.638	0.41	0.254	0.837
304	0.012	0.345	0.686	0.327
305	0.805	0.261	0.251	0.478
306	0.08	0.656	0.344	0.713
307	0.956	0.972	0.491	0.094
308	0.037	0.126	0.123	0.925
309	0.721	0.563	0.915	0.975
310	0.677	0.987	0.745	0.363
311	0.452	0.168	0.575	0.703
312	0.266	0.784	0.302	0.609
313	0.989	0.565	0.468	0.479
314	0.286	0.517	0.785	0.41
315	0.29	0.131	0.005	0.205
316	0.405	0.882	0.094	0.15
317	0.408	0.602	0.412	0.983
318	0.058	0.249	0.088	0.36
319	0.585	0.348	0.423	0.052
320	0.082	0.339	0.344	0.867
321	0.786	0.157	0.88	0.791
322	0.986	0.195	0.243	0.08
323	0.488	0.487	0.947	0.9
324	0.251	0.958	0.719	0.34
325	0.577	0.924	0.666	0
326	0.493	0.082	0.316	0.837
327	0.064	0.623	0.107	0.944
328	0.469	0.93	0.609	0.712
329	0.953	0.2	0.497	0.9
330	0.967	0.151	0.058	0.686
331	0.376	0.263	0.415	0.042
332	0.392	0.535	0.346	0.708
333	0.295	0.772	0.995	0.402
334	0.408	0.871	0.646	0.016
335	0.656	0.97	0.783	0.153
336	0.884	0.12	0.021	0.942
337	0.512	0.317	0.07	0.927
338	0.333	0.319	0.894	0.679
339	0.266	0.974	0.8	0.26
340	0.516	0.668	0.248	0.162
341	0.831	0.818	0.655	0.614
342	0.524	0.498	0.092	0.545
343	0.898	0.057	0.757	0.968
344	0.116	0.301	0.304	0.009
345	0.331	0.275	0.954	0.131
346	0.33	0.647	0.204	0.578
347	0.888	0.409	0.627	0.543
348	0.598	0.067	0.521	0.69
349	0.96	0.588	0.669	0.717
350	0.654	0.833	0.857	0.958
351	0.836	0.289	0.117	0.79
352	0.652	0.12	0.066	0.856
353	0.875	0.744	0.107	0.502
354	0.13	0.1	0.354	0.651
355	0.966	0.611	0.378	0.636
356	0.933	0.289	0.162	0.79
357	0.004	0.626	0.536	0.121
358	0.955	0.773	0.537	0.021
359	0.235	0.897	0.373	0.341
360	0.66	0.471	0.499	0.014
361	0.289	0.981	0.734	0.666
362	0.062	0.6	0.905	0.224
363	0.152	0.227	0.016	0.688
364	0.433	0.643	0.122	0.969
365	0.751	0.204	0.561	0.124
366	0.96	0.784	0.016	0.458
367	0.139	0.747	0.779	0.872
368	0.395	0.935	0.013	0.301
369	0.402	0.453	0.386	0.419
370	0.734	0.851	0.784	0.856
371	0.448	0.606	0.024	0.009
372	0.57	0.969	0.515	0.586
373	0.313	0.725	0.174	0.092
374	0.587	0.488	0.531	0.599
375	0.69	0.002	0.241	0.075
376	0.382	0.809	0.271	0.165
377	0.092	0.613	0.271	0.116
378	0.002	0.686	0.591	0.516
379	0.018	0.829	0.996	0.192
380	0.593	0.779	0.409	0.125
381	0.198	0.815	0.38	0.439
382	0.8	0.821	0.699	0.071
383	0.364	0.163	0.599	0.636
384	0.222	0.637	0.965	0.813
385	0.237	0.831	0.983	0.234
386	0.904	0.827	0.801	0.313
387	0.179	0.511	0.766	0.559
388	0.656	0.358	0.77	0.356
389	0.756	0.72	0.593	0.356
390	0.873	0.577	0.992	0.838
391	0.146	0.076	0.221	0.128
392	0.243	0.032	0.136	0.044
393	0.088	0.223	0.856	0.854
394	0.806	0.511	0.14	0.576
395	0.57	0.333	0.586	0.163
396	0.941	0.036	0.266	0.934
397	0.656	0.08	0.95	0.877
398	0.259	0.12	0.24	0.395
399	0.586	0.483	0.386	0.442
400	0.168	0.248	0.848	0.307
401	0.714	0.877	0.157	0.3
402	0.845	0.242	0.076	0.111
403	0.95	0.767	0.255	0.9
404	0.463	0.159	0.763	0.703
405	0.927	0.289	0.037	0.313
406	0.374	0.481	0.98	0.222
407	0.804	0.936	0.665	0.962
408	0.705	0.807	0.478	0.781
409	0.654	0.731	0.685	0.909
410	0.328	0.372	0.79	0.091
411	0.343	0.018	0.364	0.38
412	0.096	0.754	0.811	0.076
413	0.599	0.88	0.913	0.264
414	0.149	0.969	0.648	0.627
415	0.566	0.281	0.481	0.251
416	0.112	0.579	0.562	0.901
417	0.637	0.245	0.688	0.002
418	0.019	0.098	0.379	0.83
419	0.356	0.429	0.053	0.268
420	0.894	0.417	0.663	0.542
421	0.412	0.109	0.325	0.893
422	0.515	0.005	0.939	0.076
423	0.609	0.714	0.151	0.297
424	0.776	0.316	0.813	0.155
425	0.986	0.511	0.575	0.039
426	0.268	0.933	0.197	0.931
427	0.241	0.343	0.584	0.566
428	0.944	0.08	0.242	0.882
429	0.148	0.491	0.87	0.299
430	0.585	0.074	0.104	0.398
431	0.25	0.384	0.741	0.825
432	0.52	0.093	0.356	0.716
433	0.832	0.957	0.368	0.416
434	0.604	0.359	0.603	0.846
435	0.759	0.994	0.733	0.629
436	0.521	0.215	0.367	0.625
437	0.596	0.875	0.997	0.337
438	0.42	0.857	0.792	0.776
439	0.817	0.608	0.53	0.184
440	0.053	0.789	0.383	0.656
441	0.625	0.415	0.628	0.358
442	0.921	0.879	0.259	0.288
443	0.872	0.884	0.378	0.869
444	0.077	0.288	0.078	0.87
445	0.651	0.686	0.672	0.182
446	0.695	0.235	0.659	0.078
447	0.294	0.702	0.306	0.922
448	0.351	0.843	0.939	0.61
449	0.442	0.481	0.015	0.82
450	0.236	0.898	0.639	0.314
451	0.703	0.965	0.454	0.375
452	0.324	0.07	0.382	0.983
453	0.273	0.277	0.85	0.579
454	0.91	0.929	0.042	0.849
455	0.172	0.291	0.02	0.187
456	0.37	0.423	0.009	0.009
457	0.777	0.712	0.702	0.231
458	0.849	0.555	0.157	0.23
459	0.304	0.503	0.815	0.155
460	0.014	0.065	0.011	0.056
461	0.55	0.228	0.205	0.571
462	0.316	0.941	0.838	0.326
463	0.575	0.103	0.662	0.277
464	0.749	0.125	0.889	0.905
465	0.427	0.21	0.859	0.243
466	0.94	0.257	0.429	0.952
467	0.343	0.502	0.541	0.547
468	0.957	0.863	0.014	0.795
469	0.964	0.37	0.292	0.626
470	0.626	0.375	0.771	0.514
471	0.127	0.942	0.49	0.986
472	0.854	0.926	0.441	0.283
473	0.754	0.625	0.379	0.296
474	0.452	0.252	0.036	0.466
475	0.225	0.43	0.417	0.517
476	0.064	0.143	0.431	0.835
477	0.711	0.962	0.599	0.201
478	0.783	0.054	0.873	0.225
479	0.751	0.979	0.963	0.131
480	0.135	0.583	0.527	0.172
481	0.574	0.397	0.479	0.992
482	0.535	0.055	0.057	0.965
483	0.714	0.676	0.852	0.313
484	0.8	0.096	0.932	0.673
485	0.269	0.424	0.299	0.232
486	0.574	0.367	0.137	0.101
487	0.186	0.675	0.936	0.664
488	0.85	0.199	0.722	0.906
489	0.612	0.62	0.841	0.464
490	0.718	0.264	0.029	0.649
491	0.349	0.918	0.361	0.649
492	0.916	0.223	0.517	0.053
493	0.056	0.239	0.999	0.991
494	0.666	0.841	0.102	0.388
495	0.267	0.001	0.367	0.108
496	0.3	0.826	0.729	0.329
497	0.666	0.679	0.393	0.028
498	0.543	0.944	0.55	0.06
499	0.873	0.116	0.236	0.872
500	0.14	0.538	0.948	0.242
501	0.695	0.509	0.927	0.063
502	0.392	0.363	0.442	0.121
503	0.917	0.787	0.371	0.311
504	0.698	0.854	0.758	0.248
505	0.755	0.121	0.03	0.991
506	0.138	0.131	0.532	0.086
507	0.458	0.781	0.882	0.385
508	0.499	0.777	0.208	0.941
509	0.9	0.858	0.685	0.272
510	0.5	0.97	0.023	0.258
511	0.937	0.014	0.339	0.968
512	0.333	0.105	0.136	0.865
513	0.509	0.323	0.973	0.39
514	0.817	0.889	0.484	0.025
515	0.382	0.925	0.688	0.067
516	0.857	0.567	0.166	0.88
517	0.384	0.818	0.839	0.724
518	0.844	0.057	0.891	0.979
519	0.082	0.488	0.244	0.055
520	0.951	0.872	0.767	0.436
521	0.597	0.818	0.821	0.285
522	0.018	0.142	0.452	0.184
523	0.277	0.569	0.84	0.116
524	0.626	0.959	0.349	0.517
525	0.27	0.599	0.426	0.514
526	0.305	0.465	0.525	0.072
527	0.422	0.669	0.718	0.243
528	0.603	0.261	0.096	0.055
529	0.118	0.332	0.015	0.959
530	0.307	0.584	0.407	0.656
531	0.346	0.927	0.7	0.772
532	0.354	0.077	0.905	0.879
